Date,Open,High,Low,Close,Volume
2015-01-28,62.3892,62.4233,60.2886,60.3752,25436770.112046
2015-01-29,60.4258,60.5901,59.0593,60.1213,33038238.155267
2015-01-30,59.8296,60.7,59.2101,60.0134,33036030.457917
2015-02-02,60.308,61.5052,60.0697,61.4993,29579044.785227
2015-02-03,62.4028,63.3841,62.3405,63.3296,31900566.569311
2015-02-04,62.9105,63.3433,62.1354,62.786,28596221.523328
2015-02-05,63.4327,63.5281,62.9503,63.4055,18656785.533272
2015-02-06,64.1844,64.3099,63.3909,63.7663,17693113.814531
2015-02-09,63.6992,64.3167,63.5854,63.807,16301136.470485
2015-02-10,63.9335,63.9335,62.9299,63.4259,18585793.719066
2015-02-11,62.7364,63.3014,62.5779,63.14,17561603.123948
2015-02-12,63.7391,64.5773,63.4327,64.3722,21297895.930317
2015-02-13,64.6035,65.1258,64.3099,65.0685,17305837.221361
2015-02-17,64.6386,64.8642,64.3167,64.8478,16869514.168834
2015-02-18,64.1096,64.1096,62.9921,63.4259,27516611.2466
2015-02-19,62.4719,63.0145,61.7318,62.3289,27764227.075036
2015-02-20,62.3036,62.679,61.9194,62.6663,22900930.991986
2015-02-23,62.184,62.4086,61.8417,62.0322,18324329.139852
2015-02-24,62.253,62.5711,62.115,62.3182,14335153.702145
2015-02-25,62.4223,62.5146,62.0828,62.4446,14241819.620573
2015-02-26,62.152,62.152,61.3817,61.7795,20064946.831023
2015-02-27,61.9486,62.221,61.5655,61.7046,18783130.191489
2015-03-02,61.5655,61.688,60.8731,61.3555,19792592.864316
2015-03-03,61.2718,61.3438,60.7214,61.0617,19362407.560038
2015-03-04,61.2446,61.297,60.5813,60.7554,19324668.994377
2015-03-05,60.7126,60.7641,60.2963,60.4472,17975850.231238
2015-03-06,60.2205,60.3537,59.458,59.6769,23059598.313699
2015-03-09,59.9959,60.2001,59.32,59.3501,20811667.812336
2015-03-10,59.1255,59.6078,58.7083,58.7229,24673873.403195
2015-03-11,59.18,59.1877,58.54,58.5556,18660449.262038
2015-03-12,58.8901,59.0428,57.8855,58.1841,15492998.93241
2015-03-13,58.4846,58.6654,57.6199,58.4982,24106509.579829
2015-03-16,58.3173,59.1391,58.0314,59.0691,19394547.191336
2015-03-17,58.9135,59.1343,58.5556,58.5975,18624717.880928
2015-03-18,58.2211,60.1922,58.1442,59.9822,26898272.956175
2015-03-19,59.3696,59.5864,58.7627,58.8269,18278472.376435
2015-03-20,59.0079,59.5175,58.8142,58.9135,51776478.157866
2015-03-23,59.2519,59.7809,59.2461,59.5379,25040058.106259
2015-03-24,59.4464,59.7809,58.8901,58.9038,14599073.791967
2015-03-25,59.2859,59.6321,59.0779,59.1391,17125237.91232
2015-03-26,59.4464,59.6321,58.6012,58.7627,20663583.453425
2015-03-27,58.5604,58.576,58.0722,58.2473,16615125.120812
2015-03-30,58.7297,59.8071,58.716,59.6769,22460809.507222
2015-03-31,59.1343,59.4726,58.86,59.2373,19161789.875576
2015-04-01,59.7683,59.9346,58.7229,58.86,20838067.636176
2015-04-02,58.6508,59.1945,58.4351,58.7501,16210764.837011
2015-04-06,59.3424,59.6836,58.6801,59.3268,15664065.143109
2015-04-07,59.2461,60.0493,59.0691,59.7625,16983690.270716
2015-04-08,59.7945,59.8637,58.5556,58.5808,23327354.881777
