stock,date,open,close,sentiment_score
googl,2013-09-30,21.6485,21.8189,0.0
googl,2013-10-03,22.1198,21.8229,0.0
googl,2013-10-05,21.6076,21.5654,0.0
googl,2013-10-17,22.2443,22.1397,1.0
googl,2013-10-18,24.3388,25.1936,1.0
googl,2013-10-19,25.1951,24.9919,0.0
googl,2013-10-24,25.7033,25.5464,0.0
googl,2013-10-28,25.2958,25.2833,0.0
googl,2013-10-30,25.8314,25.6675,0.0
googl,2013-10-31,25.6301,25.6715,-0.9903720617294312
googl,2013-11-04,25.6944,25.5598,0.999976396560669
googl,2013-11-06,25.5474,25.4767,0.0
googl,2013-11-13,25.0781,25.7187,0.0
googl,2013-11-18,25.8004,25.6959,0.0
googl,2013-11-28,26.4582,26.3938,-0.7886943221092224
googl,2013-12-04,26.1891,26.359,0.0
googl,2013-12-11,27.0868,26.8347,0.0
googl,2013-12-16,26.5039,26.7276,0.0
googl,2013-12-20,27.1092,27.4162,0.0
googl,2014-01-10,28.3742,28.1524,0.0
googl,2014-01-14,28.3462,28.6313,0.9999940395355223
googl,2014-01-20,28.9192,28.9874,0.0
googl,2014-01-27,28.0508,27.4316,0.0
googl,2014-01-29,27.877,27.5731,0.0
googl,2014-01-30,28.5201,28.2825,0.9999910593032836
googl,2014-02-04,28.3233,28.3512,0.0
googl,2014-02-05,28.5081,28.4768,0.999996781349182
googl,2014-02-07,29.0856,29.3297,0.0
googl,2014-02-19,30.0237,29.9499,0.0
googl,2014-02-20,29.9699,29.9938,0.0
googl,2014-02-25,30.2653,30.3898,0.8927392363548279
googl,2014-02-28,30.3983,30.2818,0.0
googl,2014-03-05,30.2653,30.3465,0.0
googl,2014-03-10,30.2823,30.1796,0.0
googl,2014-03-18,29.7672,30.1721,0.0
googl,2014-03-20,29.8797,29.8209,0.9999396800994872
googl,2014-03-26,28.9475,28.1968,0.0
googl,2014-03-29,28.1579,27.7624,-0.999963402748108
googl,2014-04-03,28.3896,28.3841,-0.9681642651557922
googl,2014-04-10,28.2974,27.2358,0.0
googl,2014-04-14,27.0848,27.1615,0.0
googl,2014-04-16,27.7843,28.0932,0.9999998807907104
googl,2014-04-17,27.7155,27.0689,-0.3334311644236246
googl,2014-04-21,27.1012,26.8711,0.0
googl,2014-04-24,26.9867,26.6255,0.0
googl,2014-04-25,26.5169,26.0605,0.0
googl,2014-05-02,26.9743,26.5971,-0.982039988040924
googl,2014-05-09,25.8444,26.2358,0.0
googl,2014-05-14,26.9931,26.624,0.0
googl,2014-05-17,26.3485,26.8441,0.0
googl,2014-05-23,27.7992,28.0882,0.8892533779144287
googl,2014-06-04,27.4764,27.588,-0.9956902861595154
googl,2014-06-23,28.1156,28.6108,0.0
googl,2014-06-25,28.564,29.1906,0.0
googl,2014-07-03,29.4781,29.5468,-0.8231762647628784
googl,2014-07-06,29.2121,28.8155,0.0
googl,2014-07-07,29.5683,29.4313,0.0
googl,2014-07-17,29.3421,28.9361,1.0
googl,2014-07-18,30.0416,30.1463,0.9996667802333832
googl,2014-08-08,28.4976,28.7926,0.0
googl,2014-08-14,29.2286,29.1269,0.0
googl,2014-09-03,29.4796,29.3695,-0.9999969005584716
googl,2014-09-04,29.4731,29.5498,0.0
googl,2014-09-12,29.4129,29.1394,0.0
googl,2014-09-15,29.0069,28.977,0.0
googl,2014-10-03,29.0995,29.2066,0.0
googl,2014-10-09,28.9755,28.4374,0.8448025584220886
googl,2014-10-13,27.6563,27.1391,0.0
googl,2014-10-14,27.4077,27.3354,0.0
googl,2014-10-22,26.9388,27.0365,0.0
googl,2014-11-15,27.6593,27.2333,-0.9999390840530396
googl,2014-11-20,27.0065,27.0898,0.0
googl,2014-11-21,27.4524,27.1959,0.0
googl,2014-11-27,27.2512,27.3548,-0.93183571100235
googl,2015-01-08,24.9675,25.254,0.0
googl,2015-01-09,25.3173,24.9456,0.0
googl,2015-01-14,24.9306,25.2051,0.0
googl,2015-01-16,25.0667,25.4303,0.0
googl,2015-01-17,25.5459,25.4049,0.0
googl,2015-01-21,25.4497,25.9256,0.9016491174697876
googl,2015-01-29,25.5524,25.5688,0.9999998807907104
googl,2015-01-30,25.8564,26.7804,-0.9999986886978148
googl,2015-02-03,26.4012,26.5687,0.0
googl,2015-02-06,26.4547,26.5976,0.0
googl,2015-02-23,26.8461,26.6534,0.0
googl,2015-02-25,26.8248,27.2676,0.0
googl,2015-03-02,28.2476,28.6471,0.0
googl,2015-03-11,27.8889,27.6841,0.0
googl,2015-03-12,27.8231,27.9665,0.9999985694885254
googl,2015-03-17,27.8072,27.7798,0.0
googl,2015-03-19,28.124,28.0817,0.0
googl,2015-03-20,28.2331,28.1454,0.0
googl,2015-03-24,28.3243,28.7727,0.9991979002952576
googl,2015-03-25,28.7742,28.2476,0.0
googl,2015-03-27,27.99,27.7768,0.0
googl,2015-04-02,27.2716,26.9678,-0.9995213747024536
googl,2015-04-04,26.8446,27.0992,0.0
googl,2015-04-08,27.2074,27.3429,0.0
googl,2015-04-09,27.3613,27.302,0.0
googl,2015-04-15,26.8009,26.9543,0.0
googl,2015-04-16,26.8203,27.0778,4.696846008300781e-05
googl,2015-04-22,27.0649,27.3598,0.0
googl,2015-04-23,27.4261,27.7723,0.9999995231628418
googl,2015-04-24,28.8978,28.5793,1.0
googl,2015-04-27,28.5191,28.2038,0.0
googl,2015-05-15,27.4202,27.2258,0.0
googl,2015-05-21,27.4192,27.7399,-0.994976282119751
googl,2015-06-01,27.3374,27.3613,0.0
googl,2015-06-02,27.2726,27.5974,0.0
googl,2015-06-03,27.6548,27.6642,0.0
googl,2015-06-05,27.5004,27.3772,0.0
googl,2015-06-12,27.2851,27.2746,0.0
googl,2015-07-17,33.8772,34.8547,0.9999994039535522
googl,2015-07-18,34.3246,34.5168,0.99943608045578
googl,2015-07-30,32.7533,33.108,-0.9999407529830932
googl,2015-08-10,33.234,33.0372,0.0
googl,2015-08-11,34.8527,34.3903,0.9954943954944611
googl,2015-08-12,34.599,34.4486,0.0
googl,2015-08-13,34.3355,34.2015,0.0
googl,2015-08-21,33.4308,32.0852,0.0
googl,2015-08-27,33.4781,33.2774,-0.9968037605285645
googl,2015-09-01,31.5761,31.3643,-0.8869801163673401
googl,2015-09-08,31.9343,32.0777,0.0
googl,2015-09-10,32.0787,32.4364,-0.9930952191352844
googl,2015-09-14,32.6631,32.5056,-0.8308320641517639
googl,2015-09-15,32.7169,33.1334,0.0
googl,2015-09-16,33.1574,33.1559,-0.9895291924476624
googl,2015-09-24,32.3312,32.6273,0.0
googl,2015-09-25,32.8101,31.8918,-0.999993085861206
googl,2015-10-01,31.7818,31.984,-0.9785696268081664
googl,2015-10-02,31.7853,32.7308,0.9491431713104248
googl,2015-10-16,34.6444,34.6404,0.0
googl,2015-10-22,33.65,33.934,0.9999979734420776
googl,2015-10-23,37.3676,35.8366,0.0
googl,2015-10-27,36.1973,36.5087,0.0
googl,2015-11-04,37.3596,37.6291,0.0
googl,2015-11-10,37.5379,37.776,0.0
googl,2015-11-17,37.4876,37.1642,0.0
googl,2015-11-20,38.3261,38.7097,0.0
googl,2015-12-16,38.1901,38.6893,0.0
googl,2015-12-22,38.0755,38.2179,0.0
googl,2016-01-12,36.9037,37.1324,0.0
googl,2016-01-13,37.3316,35.8486,0.0
googl,2016-01-22,36.966,37.1384,0.0
googl,2016-01-27,36.6616,35.7494,-0.9999409914016724
googl,2016-01-28,36.7762,37.2799,0.0
googl,2016-02-03,39.172,37.3336,0.0
googl,2016-02-09,34.5223,34.9244,0.0
googl,2016-02-10,35.461,35.2148,-0.9460744857788086
googl,2016-02-12,35.4819,35.2168,0.9997606873512268
googl,2016-02-19,35.6657,35.9751,0.0
googl,2016-02-23,36.1738,35.7349,0.0
googl,2016-02-24,35.4022,35.9148,0.0
googl,2016-03-01,35.9348,36.9745,0.0
googl,2016-03-02,37.0093,36.8405,0.0
googl,2016-03-07,36.1265,35.5112,0.0
googl,2016-03-10,36.258,36.4762,0.0
googl,2016-03-14,37.114,37.3765,-0.7457605004310608
googl,2016-03-24,37.4243,37.6056,0.0
googl,2016-04-18,38.8687,39.2418,0.0
googl,2016-04-20,38.8172,38.6061,-0.9478614330291748
googl,2016-04-26,37.0865,36.1375,0.0
googl,2016-04-29,35.0788,35.2661,0.0
googl,2016-05-03,35.4963,35.2941,0.0
googl,2016-05-05,35.6209,35.6064,-0.9938708543777466
googl,2016-05-15,36.421,35.8764,0.0
googl,2016-05-18,35.7952,35.9586,0.0
googl,2016-05-29,37.3027,37.3072,0.0
googl,2016-06-06,36.7916,36.3712,0.0
googl,2016-06-08,36.8415,37.0123,0.0
googl,2016-06-25,34.0012,33.934,0.9820234179496764
googl,2016-06-27,34.0012,33.934,0.0
googl,2016-06-28,34.4436,34.4381,0.0
googl,2016-07-12,36.4638,36.4932,0.0
googl,2016-07-28,38.3031,38.1537,1.0
googl,2016-08-01,39.1914,39.9169,0.0
googl,2016-08-11,40.3771,40.2641,0.0
googl,2016-08-17,39.8555,40.1255,0.0
googl,2016-08-30,39.5008,39.453,0.0
googl,2016-09-02,39.6199,39.6996,0.0
googl,2016-09-09,39.7942,39.2816,0.0
googl,2016-09-19,39.9109,39.6259,0.0
googl,2016-09-20,39.8555,39.8446,0.5429580807685852
googl,2016-09-21,39.9184,40.0828,0.0
googl,2016-09-27,39.9466,40.39,0.0
googl,2016-09-30,40.0348,40.0578,0.0
googl,2016-10-01,39.9826,39.8744,0.0
googl,2016-10-04,40.1046,39.9946,0.0
googl,2016-10-05,40.1545,39.9169,0.0
googl,2016-10-07,40.151,39.8909,0.0
googl,2016-10-11,40.5614,40.3323,0.7298218011856079
googl,2016-10-13,40.158,40.0588,0.0
googl,2016-10-19,41.077,41.2052,0.0
googl,2016-10-24,41.3546,41.6361,0.0
googl,2016-10-26,41.2067,40.9566,-0.8323605060577393
googl,2016-11-03,39.0833,38.9682,0.0
googl,2016-11-08,39.9566,40.4524,-0.9999997615814208
googl,2016-11-09,39.9466,40.134,0.0
googl,2016-11-10,40.3538,38.8736,0.0
googl,2016-11-15,38.1352,38.618,0.0
googl,2016-11-16,38.3818,38.8582,0.0
googl,2016-12-14,40.6486,40.7468,0.0
googl,2016-12-18,40.5217,40.6128,0.0
googl,2017-01-05,40.2292,40.5042,0.0
googl,2017-01-09,41.1692,41.2097,1.0
googl,2017-01-20,41.3048,41.2589,0.0
googl,2017-01-26,42.7974,42.6943,0.0
googl,2017-01-27,42.7949,42.099,-0.999982476234436
googl,2017-02-03,41.0078,40.8584,0.0
googl,2017-02-04,40.8977,40.9326,0.0
googl,2017-02-06,40.8977,40.9326,0.5097175240516663
googl,2017-02-09,41.4363,41.3531,0.0
googl,2017-02-11,41.7338,41.7965,0.0
googl,2017-02-13,41.7338,41.7965,0.0
googl,2017-02-14,41.8369,41.8527,0.0
googl,2017-02-16,41.7735,41.9564,-0.987821638584137
googl,2017-02-17,41.9136,42.1747,0.0
googl,2017-02-21,42.2464,42.3101,0.9505521059036256
googl,2017-02-23,42.4003,42.3963,-0.98761785030365
googl,2017-02-24,42.2294,42.2374,-0.5324898958206177
googl,2017-02-25,42.095,42.3301,-0.9999529123306274
googl,2017-02-27,42.095,42.3301,0.9998127818107604
googl,2017-02-28,42.2144,42.094,0.0
googl,2017-03-01,42.4153,42.6758,-0.9977261424064636
googl,2017-03-08,42.5019,42.5279,0.998814344406128
googl,2017-03-09,42.5304,42.737,0.8423706293106079
googl,2017-03-10,42.9792,42.9146,0.0
googl,2017-03-11,43.1277,43.0728,-0.8297939896583557
googl,2017-03-12,43.0315,43.1392,0.0
googl,2017-03-13,43.1277,43.0728,0.0
googl,2017-03-14,43.0315,43.1392,0.0
googl,2017-03-16,43.3693,43.3428,0.0
googl,2017-03-17,43.5262,43.461,0.0
googl,2017-03-21,43.3458,42.3535,0.0
googl,2017-03-22,42.3206,42.3366,0.0
googl,2017-03-23,41.9176,41.8309,0.0
googl,2017-03-25,41.2549,41.774,0.0
googl,2017-03-26,41.8329,41.8797,0.0
googl,2017-03-27,41.2549,41.774,0.0
googl,2017-03-30,42.4452,42.3206,0.0
googl,2017-03-31,42.1886,42.2369,0.0
googl,2017-04-01,42.2841,42.6828,0.0
googl,2017-04-02,42.2469,42.4745,-0.9999833106994628
googl,2017-04-03,42.2841,42.6828,-0.9301630854606628
googl,2017-04-05,42.5811,42.2921,0.0
googl,2017-04-08,41.9251,41.933,0.0
googl,2017-04-10,41.9251,41.933,0.0
googl,2017-04-13,41.9001,41.8572,0.0
googl,2017-04-17,41.9171,42.6021,0.0
googl,2017-04-19,42.7144,42.6708,0.0
googl,2017-04-20,42.8317,42.8492,0.0
googl,2017-04-24,43.2651,43.7877,-0.8874673843383789
googl,2017-04-25,43.9536,44.2816,0.0
googl,2017-04-26,44.4085,44.2964,0.0
googl,2017-04-27,44.3393,44.411,0.0
googl,2017-04-28,46.2822,46.059,1.0
googl,2017-04-29,46.0405,46.4725,0.0
googl,2017-05-01,46.0405,46.4725,0.0
googl,2017-05-03,46.6334,47.2511,-0.6370938420295715
googl,2017-05-04,47.3428,47.5636,-0.9555376768112184
googl,2017-05-05,47.6633,47.3423,-0.9986722469329834
googl,2017-05-06,47.2014,47.7613,-0.8235496282577515
googl,2017-05-08,47.2014,47.7613,0.0
googl,2017-05-09,47.8929,47.6618,0.0
googl,2017-05-10,47.6383,47.5696,0.0
googl,2017-05-12,47.7195,47.5846,0.0
googl,2017-05-15,47.592,47.7877,0.9995094537734984
googl,2017-05-16,48.0035,48.0563,0.0
googl,2017-05-17,47.8117,46.9383,0.9999990463256836
googl,2017-05-18,46.9896,47.3533,0.9999998807907104
googl,2017-05-19,47.4689,47.5601,0.9999997615814208
googl,2017-05-22,47.6772,48.0294,0.7562916278839111
googl,2017-05-23,48.3228,48.3523,0.0
googl,2017-05-24,48.5869,48.704,0.9999732971191406
googl,2017-05-27,49.4457,49.6286,-0.9807326197624208
googl,2017-05-30,49.4457,49.6286,0.7276195287704468
googl,2017-05-31,49.6306,49.1762,0.941347062587738
googl,2017-06-01,49.369,49.2361,0.0
googl,2017-06-05,49.7143,50.0128,0.0
googl,2017-06-06,49.9843,49.654,-0.999901533126831
googl,2017-06-07,49.7606,49.8986,0.0
googl,2017-06-08,50.0301,50.0326,0.0
googl,2017-06-10,47.7628,47.9168,0.0
googl,2017-06-12,47.7628,47.9168,-0.6302147507667542
googl,2017-06-13,48.4265,48.3498,0.0
googl,2017-06-14,48.5988,48.2216,0.0
googl,2017-06-15,47.2299,47.8357,0.20366070667902628
googl,2017-06-16,47.7225,47.758,-0.999117076396942
googl,2017-06-19,48.3073,48.5849,0.0
googl,2017-06-22,48.667,48.6546,0.0
googl,2017-06-23,48.5988,49.1264,0.0
googl,2017-06-26,49.3213,48.429,0.0
googl,2017-06-27,47.9064,47.2334,-0.39320956170558935
googl,2017-06-28,47.3613,47.8769,0.5692899227142334
googl,2017-06-29,47.3957,46.7216,0.9465407729148864
googl,2017-06-30,47.029,46.3126,0.0
googl,2017-07-04,46.043,46.4447,-0.9971320629119872
googl,2017-07-05,46.043,46.4447,0.0
googl,2017-07-06,46.083,46.2169,-0.7786388397216797
googl,2017-07-07,46.381,46.8706,0.0
googl,2017-07-10,46.9274,47.3783,0.0
googl,2017-07-12,47.8694,48.2083,0.0
googl,2017-07-13,48.3647,48.2676,0.0
googl,2017-07-14,48.5241,48.669,0.0
googl,2017-07-15,48.6397,48.6218,0.0
googl,2017-07-16,48.4922,49.1692,0.0
googl,2017-07-17,48.6397,48.6218,0.0
googl,2017-07-18,48.4922,49.1692,-0.9965283274650574
googl,2017-07-19,49.3218,49.4592,0.997633457183838
googl,2017-07-22,49.5254,49.7352,0.9987680315971376
googl,2017-07-24,49.5254,49.7352,-0.9999608993530272
googl,2017-07-25,48.3598,48.2766,-0.3201034466425578
googl,2017-07-26,48.4633,48.0912,1.0
googl,2017-07-27,48.284,47.4535,0.0
googl,2017-07-28,47.2284,47.737,0.9991627931594848
googl,2017-07-31,47.8267,47.1042,0.0
googl,2017-08-02,47.2472,47.2109,0.0
googl,2017-08-04,47.0195,47.1187,-0.7433340549468994
googl,2017-08-06,47.044,47.039,0.0
googl,2017-08-07,47.2049,47.1167,0.0
googl,2017-08-08,47.044,47.039,0.0
googl,2017-08-09,46.753,46.8342,-0.20775653421878815
googl,2017-08-10,46.5811,46.0128,0.00022748112678527832
googl,2017-08-11,46.0188,46.3365,-0.978702962398529
googl,2017-08-13,46.8816,46.7345,0.0
googl,2017-08-14,46.7839,46.777,0.19557872414588928
googl,2017-08-15,46.8816,46.7345,0.972396969795227
googl,2017-08-16,46.8925,47.043,0.0
googl,2017-08-17,46.9773,46.2154,1.0
googl,2017-08-18,46.1816,46.1417,0.0
googl,2017-08-21,46.1212,45.8772,0.0
googl,2017-08-22,46.1806,46.8502,-0.9533557891845704
googl,2017-08-23,46.6808,46.9588,0.9445651769638062
googl,2017-08-24,47.015,46.6753,1.0
googl,2017-08-25,46.7909,46.357,0.0
googl,2017-08-27,45.8314,46.6186,0.0
googl,2017-08-29,45.8314,46.6186,0.0
googl,2017-08-30,46.6146,47.011,-0.9811907410621644
googl,2017-08-31,47.1442,47.5895,0.0
googl,2017-09-01,47.7005,47.4275,0.0
googl,2017-09-05,47.1719,46.9039,0.0
googl,2017-09-06,47.023,46.9309,0.0
googl,2017-09-07,47.042,47.323,0.0
googl,2017-09-08,47.3135,46.8776,0.0
googl,2017-09-09,47.1889,46.9941,0.0
googl,2017-09-11,47.1889,46.9941,-0.732002854347229
googl,2017-09-12,47.1749,47.1614,-0.999974489212036
googl,2017-09-13,47.1042,47.3503,-0.9991198182106018
googl,2017-09-14,47.1292,46.8367,-0.9249244928359984
googl,2017-09-15,46.8347,46.5956,0.0
googl,2017-09-16,46.5816,46.3196,1.0
googl,2017-09-18,46.5816,46.3196,0.0
googl,2017-09-19,46.5019,46.6738,0.0
googl,2017-09-20,46.7171,47.2059,0.0
googl,2017-09-21,47.2353,47.2064,0.0
googl,2017-09-23,46.8029,46.5453,0.0
googl,2017-09-25,46.8029,46.5453,-0.998427152633667
googl,2017-09-26,46.6653,46.7023,0.0
googl,2017-09-27,46.9668,47.8217,0.02662310004234314
googl,2017-09-28,47.6398,48.0662,0.0
googl,2017-09-29,48.1255,48.4922,0.9996793270111084
googl,2017-09-30,48.6063,48.1988,0.0
googl,2017-10-02,48.6063,48.1988,0.0
googl,2017-10-03,48.2033,48.4285,0.0
googl,2017-10-04,48.4125,48.1644,0.9999943971633912
googl,2017-10-05,48.4638,49.0815,0.0
googl,2017-10-06,48.8229,49.5025,0.9897292852401732
googl,2017-10-09,49.5703,49.4362,0.0
googl,2017-10-10,49.5852,49.2116,0.0
googl,2017-10-12,50.0108,50.1009,0.0
googl,2017-10-13,50.2733,50.2115,0.9973108768463135
googl,2017-10-16,50.2992,50.2852,0.0
googl,2017-10-17,50.1901,50.3674,0.0
googl,2017-10-19,50.056,49.9111,0.0
googl,2017-10-20,50.1706,50.072,0.9612706303596495
googl,2017-10-22,49.1469,49.246,0.9999982118606568
googl,2017-10-24,49.1469,49.246,0.0
googl,2017-10-25,49.1354,49.394,0.0
googl,2017-10-26,49.7432,49.392,0.9998745918273926
googl,2017-10-27,51.3633,51.4969,0.9998939037322998
googl,2017-10-30,51.2721,51.4699,0.0
googl,2017-10-31,51.4634,51.4654,0.00362274050712591
googl,2017-11-01,51.6288,51.9417,0.0
googl,2017-11-02,51.8117,51.9602,0.0
googl,2017-11-04,52.2656,51.9457,-0.9996234178543092
googl,2017-11-07,52.2929,52.4294,0.0
googl,2017-11-10,52.005,52.0189,-0.9762123227119446
googl,2017-11-13,51.852,51.872,-0.9973534345626832
googl,2017-11-15,51.5631,51.6333,-0.9962355494499208
googl,2017-11-19,51.8142,52.3253,1.0
googl,2017-11-20,51.6128,51.5461,1.0
googl,2017-11-22,52.3681,52.406,0.0
googl,2017-11-23,52.5291,52.6352,0.0
googl,2017-11-27,52.7373,53.4069,0.9999992847442628
googl,2017-11-28,53.5055,52.9725,0.0
googl,2017-11-29,52.6183,51.6816,0.0
googl,2017-11-30,51.8092,51.6213,0.0
googl,2017-12-01,51.3344,51.0684,0.5208603143692017
googl,2017-12-04,51.2044,50.4107,0.0
googl,2017-12-05,50.367,50.7959,0.0
googl,2017-12-06,50.6424,51.4495,-6.377696991022308e-06
googl,2017-12-07,51.6163,52.0399,0.0
googl,2017-12-08,52.4005,52.2794,-0.9982871413230896
googl,2017-12-11,52.3657,52.414,-0.999998927116394
googl,2017-12-12,52.3103,52.2491,0.9999105930328368
googl,2017-12-13,52.414,52.3796,1.0
googl,2017-12-14,52.5838,52.6825,0.0
googl,2017-12-15,52.9969,53.4065,-0.9866371154785156
googl,2017-12-18,53.6281,54.0585,0.0
googl,2017-12-20,53.8508,53.4841,0.0
googl,2017-12-21,53.5753,53.3491,0.0
googl,2017-12-24,53.239,53.1,0.6016930937767029
googl,2017-12-25,53.239,53.1,0.9999994039535522
googl,2017-12-26,53.239,53.1,0.9999910593032837
googl,2017-12-29,52.5838,52.4798,0.0
googl,2017-12-31,52.4608,53.4782,0.0
googl,2018-01-02,52.4608,53.4782,0.0
googl,2018-01-03,53.5025,54.3789,0.0
googl,2018-01-04,54.6564,54.6021,-0.999946355819702
googl,2018-01-05,54.9733,55.314,0.0
googl,2018-01-06,55.3494,55.5093,0.0
googl,2018-01-08,55.3494,55.5093,0.770067572593689
googl,2018-01-09,55.72,55.4386,0.0
googl,2018-01-10,55.15,55.3065,-0.997730791568756
googl,2018-01-11,55.4146,55.4017,0.0
googl,2018-01-12,55.3045,56.3283,0.0
googl,2018-01-16,56.8095,56.3308,-0.536685585975647
googl,2018-01-18,56.7617,56.5933,0.0
googl,2018-01-21,58.3196,58.5961,0.9993258714675904
googl,2018-01-22,56.9844,57.9978,0.0
googl,2018-01-25,58.8223,58.8935,0.0
googl,2018-01-26,59.162,59.1635,0.0
googl,2018-01-27,59.1855,59.1098,0.0
googl,2018-01-29,59.1855,59.1098,0.9999998807907104
googl,2018-02-01,58.5872,58.8661,0.8657957911491394
googl,2018-02-02,56.1674,55.7578,-0.9993858337402344
googl,2018-02-05,54.8318,52.9521,0.9639317393302916
googl,2018-02-06,51.5123,54.0256,0.9999998211860657
googl,2018-02-07,54.0526,52.5798,-0.9871326684951782
googl,2018-02-08,52.8021,50.2035,-0.9990686774253844
googl,2018-02-09,51.1087,52.1246,-0.9857332706451416
googl,2018-02-11,52.3103,52.5201,0.0
googl,2018-02-13,52.3103,52.5201,0.0
googl,2018-02-14,52.5256,53.4413,0.0
googl,2018-02-17,54.4407,54.9802,0.0
googl,2018-02-18,54.4407,54.9802,0.0
googl,2018-02-19,54.4407,54.9802,0.999975085258484
googl,2018-02-21,55.2547,55.4864,0.0
googl,2018-02-25,56.9784,55.6736,0.0
googl,2018-02-26,56.3886,56.9784,0.0
googl,2018-02-27,56.9784,55.6736,1.0
googl,2018-02-28,55.8973,54.9966,0.9998645782470704
googl,2018-03-02,52.708,54.0112,-0.9995298385620116
googl,2018-03-05,53.7117,54.5402,0.0
googl,2018-03-06,54.906,54.8461,-0.9999938011169434
googl,2018-03-09,56.7692,57.8324,0.0
googl,2018-03-10,58.0421,58.0859,0.0
googl,2018-03-12,58.0421,58.0859,0.0
googl,2018-03-13,58.3798,56.7897,-0.9999959468841552
googl,2018-03-14,57.0831,57.237,0.0
googl,2018-03-15,57.2709,57.3226,0.0
googl,2018-03-17,55.6861,54.8048,0.0
googl,2018-03-19,55.6861,54.8048,0.0
googl,2018-03-20,54.7216,54.5921,0.0
googl,2018-03-22,53.8054,52.4673,0.0
googl,2018-03-23,52.3786,51.1422,0.0
googl,2018-03-25,53.0029,50.1652,0.0
googl,2018-03-26,52.3403,52.5141,-0.7813466787338257
googl,2018-03-27,53.0029,50.1652,-0.99382221698761
googl,2018-03-28,49.9146,50.0775,0.0
googl,2018-03-29,50.3779,51.6698,0.0
googl,2018-03-30,51.1954,50.4487,-0.7665355801582336
googl,2018-04-03,50.624,50.75,0.0
googl,2018-04-04,49.7312,51.2995,-0.981800138950348
googl,2018-04-07,50.8178,50.8203,0.0
googl,2018-04-08,51.3269,51.6378,0.0
googl,2018-04-09,50.8178,50.8203,0.0
googl,2018-04-10,51.3269,51.6378,0.0
googl,2018-04-12,51.3872,51.6771,0.9999997615814208
googl,2018-04-16,52.0887,52.1161,0.0
googl,2018-04-17,52.8684,53.7731,0.0
googl,2018-04-23,53.9534,53.4965,-0.995311200618744
googl,2018-04-24,52.7687,50.9473,0.33343271414438885
googl,2018-04-25,51.3015,50.9648,0.9769856929779052
googl,2018-04-26,51.4744,51.977,-0.9137728214263916
googl,2018-04-27,52.0882,51.3862,-0.9987258315086364
googl,2018-04-28,50.745,50.745,0.0
googl,2018-04-29,50.6314,51.8495,-0.93921560049057
googl,2018-04-30,50.745,50.745,0.0
googl,2018-05-02,51.5133,51.1172,0.0
googl,2018-05-03,51.0833,51.1297,0.0
googl,2018-05-04,50.7964,52.3602,0.0
googl,2018-05-07,52.5041,52.7817,0.0
googl,2018-05-08,53.0387,52.7383,0.0
googl,2018-05-09,53.0128,54.2508,0.10400786995887756
googl,2018-05-10,54.5522,55.0738,0.9999337196350098
googl,2018-05-11,54.8218,54.9698,0.0
googl,2018-05-14,55.0788,55.1302,0.0
googl,2018-05-15,54.6469,54.0476,0.99998939037323
googl,2018-05-18,53.1074,53.2888,0.0
googl,2018-05-19,53.7552,54.0048,-0.795335978269577
googl,2018-05-21,53.7552,54.0048,-0.9999839067459106
googl,2018-05-22,54.2932,53.5713,0.8305624723434448
googl,2018-05-25,54.1313,54.0083,0.0
googl,2018-05-29,53.6057,53.2106,0.9999984502792358
googl,2018-05-30,53.4802,53.6789,0.0
googl,2018-05-31,53.9046,54.8013,-0.9998993873596193
googl,2018-06-01,55.4425,56.545,-0.9997764229774476
googl,2018-06-04,56.7193,57.4438,0.0
googl,2018-06-05,57.5245,57.3431,0.0
googl,2018-06-06,57.4303,57.1404,0.0
googl,2018-06-07,57.0222,56.5161,-0.9673174619674684
googl,2018-06-08,56.3562,56.4309,0.0
googl,2018-06-09,56.4424,56.839,-0.9999227523803712
googl,2018-06-11,56.4424,56.839,0.0
googl,2018-06-12,56.845,57.2021,0.0
googl,2018-06-14,57.4024,57.796,0.0
googl,2018-06-16,57.4263,58.9653,0.0
googl,2018-06-18,57.4263,58.9653,0.9785678684711456
googl,2018-06-19,58.2942,58.7216,-0.9877614676952362
googl,2018-06-20,58.9513,58.9896,-0.9817035794258118
googl,2018-06-21,59.0613,58.2608,0.0
googl,2018-06-23,57.5415,56.7583,0.0
googl,2018-06-27,56.5948,55.6453,0.0
googl,2018-06-28,55.4186,56.1355,0.7615558505058289
googl,2018-06-29,56.411,56.2556,0.0
googl,2018-06-30,55.5661,56.8992,-0.9485068917274476
googl,2018-07-03,57.2634,55.6124,-0.9267709851264954
googl,2018-07-05,56.0269,56.8584,0.0
googl,2018-07-06,56.8823,57.5454,-0.9998263716697692
googl,2018-07-07,57.7905,58.1532,-0.9993075132369996
googl,2018-07-08,58.2882,58.1463,0.0
googl,2018-07-09,57.7905,58.1532,0.0
googl,2018-07-10,58.2882,58.1463,-0.9985621571540833
googl,2018-07-11,57.5723,58.3615,0.0
googl,2018-07-12,58.5308,59.846,0.0
googl,2018-07-17,58.9234,60.4349,0.0
googl,2018-07-18,60.2082,60.4264,0.9999998807907104
googl,2018-07-19,60.1145,59.7384,0.9612019062042236
googl,2018-07-20,59.7454,59.6776,0.9593465924263
googl,2018-07-23,59.5671,60.3314,0.9986605644226074
googl,2018-07-24,63.3204,62.6803,0.9999894499778748
googl,2018-07-26,63.1301,64.0428,0.0
googl,2018-08-01,61.7318,61.4268,0.0
